127.0.0.1 - - [03/Sep/2014:14:45:54 +0200] "GET /CentarZaTestiranje/javax.faces.resource/theme.css.jsf?ln=primefaces-aristo HTTP/1.1" 200 28235
127.0.0.1 - - [03/Sep/2014:14:45:55 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:45:55 +0200] "GET /CentarZaTestiranje/javax.faces.resource/hello.js.jsf?ln=js HTTP/1.1" 200 354
127.0.0.1 - - [03/Sep/2014:14:45:55 +0200] "GET /CentarZaTestiranje/javax.faces.resource/theme.css.jsf?ln=primefaces-aristo HTTP/1.1" 200 28235
127.0.0.1 - - [03/Sep/2014:14:45:55 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:45:56 +0200] "GET /CentarZaTestiranje/javax.faces.resource/hello.js.jsf?ln=js HTTP/1.1" 200 354
127.0.0.1 - - [03/Sep/2014:14:45:56 +0200] "GET /CentarZaTestiranje/javax.faces.resource/theme.css.jsf?ln=primefaces-aristo HTTP/1.1" 200 28235
127.0.0.1 - - [03/Sep/2014:14:46:12 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:12 +0200] "GET /CentarZaTestiranje/javax.faces.resource/hello.js.jsf?ln=js HTTP/1.1" 200 354
127.0.0.1 - - [03/Sep/2014:14:46:12 +0200] "GET /CentarZaTestiranje/javax.faces.resource/theme.css.jsf?ln=primefaces-aristo HTTP/1.1" 200 28235
127.0.0.1 - - [03/Sep/2014:14:46:14 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:14 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:14 +0200] "GET /CentarZaTestiranje/javax.faces.resource/hello.js.jsf?ln=js HTTP/1.1" 200 354
127.0.0.1 - - [03/Sep/2014:14:46:14 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:15 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:15 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:15 +0200] "GET /CentarZaTestiranje/javax.faces.resource/theme.css.jsf?ln=primefaces-aristo HTTP/1.1" 200 28235
127.0.0.1 - - [03/Sep/2014:14:46:16 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:16 +0200] "GET /CentarZaTestiranje/javax.faces.resource/hello.js.jsf?ln=js HTTP/1.1" 200 354
127.0.0.1 - - [03/Sep/2014:14:46:16 +0200] "GET /CentarZaTestiranje/javax.faces.resource/theme.css.jsf?ln=primefaces-aristo HTTP/1.1" 200 28235
127.0.0.1 - - [03/Sep/2014:14:46:17 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:17 +0200] "POST /CentarZaTestiranje/test.jsf HTTP/1.1" 200 1935
127.0.0.1 - - [03/Sep/2014:14:46:17 +0200] "GET /CentarZaTestiranje/javax.faces.resource/hello.js.jsf?ln=js HTTP/1.1" 200 354
127.0.0.1 - - [03/Sep/2014:14:46:17 +0200] "GET /CentarZaTestiranje/javax.faces.resource/theme.css.jsf?ln=primefaces-aristo HTTP/1.1" 200 28235
